index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC15_1-0.10.json,0.315789474,0.264705882,0.288,0.208284258,0.24,0.132352941,0.170616114,0.081014651,0.288888889,0.160493827,0.206349206,0.10619966,273.0334857
BPIC15_1-0.15.json,0.234375,0.220588235,0.227272727,0.15485182,0.153846154,0.117647059,0.133333333,0.055441252,0.24137931,0.172839506,0.201438849,0.084293671,274.254885
BPIC15_1-0.20.json,0.215384615,0.205882353,0.210526316,0.118526006,0.116438356,0.125,0.120567376,0.037215706,0.167741935,0.160493827,0.164037855,0.058481507,272.2749031
BPIC15_1-0.25.json,0.260869565,0.176470588,0.210526316,0.130351466,0.285714286,0.117647059,0.166666667,0.052142877,0.301204819,0.154320988,0.204081633,0.084667957,272.9994957
BPIC15_1-0.30.json,0.407407407,0.161764706,0.231578947,0.208701864,0.30952381,0.095588235,0.146067416,0.082253243,0.233333333,0.172839506,0.19858156,0.108349991,276.4158738
BPIC15_1-0.35.json,0.275862069,0.235294118,0.253968254,0.138469236,0.189873418,0.110294118,0.139534884,0.044988346,0.197674419,0.209876543,0.203592814,0.071968273,277.5658081
BPIC15_1-0.40.json,0.222222222,0.323529412,0.263473054,0.171839522,0.285714286,0.102941176,0.151351351,0.062790294,0.19858156,0.172839506,0.184818482,0.083772959,272.9470923
BPIC15_1-0.45.json,0.241935484,0.220588235,0.230769231,0.194089011,0.238095238,0.110294118,0.150753769,0.070414274,0.186206897,0.166666667,0.175895765,0.089156516,274.274729
BPIC15_2-0.05.json,0.246153846,0.444444444,0.316831683,0.214001182,0.375,0.227272727,0.283018868,0.131181812,0.361445783,0.291262136,0.322580645,0.180791542,263.5133104
BPIC15_2-0.10.json,0.631578947,0.333333333,0.436363636,0.345506342,0.486486486,0.272727273,0.349514563,0.204093781,0.352941176,0.349514563,0.351219512,0.249373424,259.135365
BPIC15_2-0.15.json,0.481481481,0.361111111,0.412698413,0.353347127,0.527777778,0.287878788,0.37254902,0.237929152,0.342342342,0.368932039,0.355140187,0.246360206,258.794704
BPIC15_2-0.20.json,0.342857143,0.333333333,0.338028169,0.232752922,0.365384615,0.287878788,0.322033898,0.157179726,0.426829268,0.339805825,0.378378378,0.215178861,258.3443682
BPIC15_2-0.25.json,0.267857143,0.416666667,0.326086957,0.233094521,0.276923077,0.272727273,0.27480916,0.127072072,0.31092437,0.359223301,0.333333333,0.185057524,259.1423287
BPIC15_2-0.30.json,0.344827586,0.277777778,0.307692308,0.261884675,0.368421053,0.212121212,0.269230769,0.186693163,0.279661017,0.32038835,0.298642534,0.194280393,258.7010479
BPIC15_2-0.35.json,0.6875,0.305555556,0.423076923,0.321195082,0.684210526,0.196969697,0.305882353,0.180631347,0.34375,0.32038835,0.331658291,0.204310212,259.1245015
BPIC15_2-0.40.json,0.4,0.388888889,0.394366197,0.310172356,0.301587302,0.287878788,0.294573643,0.130476279,0.368421053,0.339805825,0.353535354,0.179111617,257.9203644
BPIC15_2-0.45.json,0.4,0.388888889,0.394366197,0.240972032,0.470588235,0.242424242,0.32,0.128311165,0.356435644,0.349514563,0.352941176,0.176467715,259.1289189
BPIC15_3-0.05.json.gz,0.581395349,0.301204819,0.396825397,0.334250081,0.52238806,0.227272727,0.316742081,0.183500187,0.424528302,0.361445783,0.390455531,0.287390443,36985.39756
BPIC15_3-0.10.json.gz,0.422222222,0.269503546,0.329004329,0.318751743,0.534883721,0.161403509,0.247978437,0.147470205,0.445283019,0.290640394,0.35171386,0.257726745,36295.24406
BPIC15_3-0.15.json.gz,0.465408805,0.333333333,0.388451444,0.4026114,0.648148148,0.158730159,0.255009107,0.168142756,0.502673797,0.299363057,0.375249501,0.283329015,35541.39588
BPIC15_3-0.20.json,,,,,,,,,,,,,
BPIC15_3-0.25.json,,,,,,,,,,,,,
BPIC15_3-0.30.json.gz,0.462845011,0.510538642,0.485523385,0.571076594,0.578125,0.212888377,0.31118587,0.233149698,0.596256684,0.356514788,0.446223112,0.355993595,37513.8026
BPIC15_3-0.35.json.gz,0.383512545,0.87704918,0.533665835,0.601396796,0.557471264,0.2,0.294385432,0.224469663,0.536157025,0.368869936,0.437052632,0.357326247,38232.77106
BPIC15_3-0.40.json,,,,,,,,,,,,,
BPIC15_3-0.45.json,,,,,,,,,,,,,
BPIC15_4-0.05.json,0.392156863,0.4,0.396039604,0.252012371,0.349206349,0.258823529,0.297297297,0.148978105,0.487804878,0.32,0.38647343,0.223706532,274.2773814
BPIC15_4-0.10.json,0.75,0.3,0.428571429,0.316517116,0.636363636,0.247058824,0.355932203,0.212712986,0.436363636,0.384,0.408510638,0.298911272,278.6972208
BPIC15_4-0.15.json,0.586206897,0.34,0.430379747,0.315339464,0.578947368,0.258823529,0.357723577,0.197143713,0.396946565,0.416,0.40625,0.282539338,272.3084612
BPIC15_4-0.20.json,0.666666667,0.32,0.432432432,0.312883869,0.666666667,0.235294118,0.347826087,0.170180754,0.516483516,0.376,0.435185185,0.264541093,274.0486028
BPIC15_4-0.25.json,0.350877193,0.4,0.373831776,0.240575965,0.258064516,0.282352941,0.269662921,0.117299526,0.361111111,0.312,0.334763948,0.170032095,273.1719151
BPIC15_4-0.30.json,0.6,0.36,0.45,0.319357783,0.5,0.247058824,0.330708661,0.160488599,0.560606061,0.296,0.387434555,0.23782913,271.4245834
BPIC15_4-0.35.json,0.653846154,0.34,0.447368421,0.32835762,0.583333333,0.247058824,0.347107438,0.185967639,0.520547945,0.304,0.383838384,0.250979515,270.2792766
BPIC15_4-0.40.json,0.789473684,0.3,0.434782609,0.302467311,0.380952381,0.282352941,0.324324324,0.173307889,0.478723404,0.36,0.410958904,0.273128054,270.267977
BPIC15_4-0.45.json,0.642857143,0.36,0.461538462,0.355791266,0.621621622,0.270588235,0.37704918,0.230092081,0.580246914,0.376,0.45631068,0.326335755,270.3939288
BPIC15_5-0.05.json,0.357142857,0.272727273,0.309278351,0.216053314,0.365384615,0.184466019,0.24516129,0.104499606,0.36036036,0.283687943,0.317460317,0.175686748,437.8279314
BPIC15_5-0.10.json,0.483870968,0.272727273,0.348837209,0.255222025,0.514285714,0.174757282,0.260869565,0.142457152,0.330357143,0.262411348,0.292490119,0.18656427,439.7966709
BPIC15_5-0.15.json,0.386363636,0.309090909,0.343434343,0.217519974,0.276315789,0.203883495,0.234636872,0.097134126,0.423529412,0.255319149,0.318584071,0.17369323,438.064007
BPIC15_5-0.20.json,0.5,0.236363636,0.320987654,0.240594918,0.344827586,0.194174757,0.248447205,0.134188669,0.467532468,0.255319149,0.330275229,0.217179943,436.5389121
BPIC15_5-0.25.json,0.390243902,0.290909091,0.333333333,0.248325491,0.242424242,0.233009709,0.237623762,0.119074248,0.296969697,0.34751773,0.320261438,0.200786563,436.2286391
BPIC15_5-0.30.json,0.565217391,0.236363636,0.333333333,0.282227521,0.592592593,0.155339806,0.246153846,0.156180619,0.342342342,0.269503546,0.301587302,0.215360265,438.4413726
