index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC20_PermitLog-0.15.json.gz,0.212184003,0.502453386,0.298368298,0.203935748,0,0,0,0,0,0,0,0,2321.746813
BPIC20_PermitLog-0.20.json.gz,0.272156863,0.494654312,0.351125727,0.245715681,0,0,0,0,0,0,0,0,2130.625978
BPIC20_PermitLog-0.25.json.gz,0.247168743,1,0.396367764,0.301253186,0,0,0,0,0,0,0,0,2275.303932
BPIC20_PermitLog-0.30.json.gz,0.298938429,1,0.460281138,0.346763867,0,0,0,0,0,0,0,0,2183.142625
BPIC20_PermitLog-0.35.json.gz,0.356238171,0.980761523,0.522639897,0.39174888,0,0,0,0,0,0,0,0,2189.875175
BPIC20_PermitLog-0.40.json.gz,0.395046001,1,0.566355519,0.424532193,0,0,0,0,0,0,0,0,2287.593409
BPIC20_PermitLog-0.45.json.gz,0.444365798,1,0.615309223,0.490808382,0,0,0,0,0,0,0,0,2273.312604
BPIC20_PrepaidTravelCost-0.05.json.gz,0.099391481,0.49,0.165261383,0.072306874,0,0,0,0,0,0,0,0,180.6277792
BPIC20_PrepaidTravelCost-0.10.json.gz,0.208333333,0.56372549,0.304232804,0.128090063,0,0,0,0,0,0,0,0,199.8707778
BPIC20_PrepaidTravelCost-0.15.json.gz,0.288732394,0.557823129,0.380510441,0.199540772,0,0,0,0,0,0,0,0,221.7570734
BPIC20_PrepaidTravelCost-0.20.json.gz,0.380875203,0.562200957,0.45410628,0.265969267,0,0,0,0,0,0,0,0,208.4950974
BPIC20_PrepaidTravelCost-0.25.json.gz,0.455927052,0.572519084,0.507614213,0.33043115,0,0,0,0,0,0,0,0,216.7342427
BPIC20_PrepaidTravelCost-0.30.json.gz,0.494186047,0.551053485,0.521072797,0.355118737,0,0,0,0,0,0,0,0,217.2225358
BPIC20_PrepaidTravelCost-0.35.json.gz,0.566347469,0.571034483,0.568681319,0.417253149,0,0,0,0,0,0,0,0,214.7227893
BPIC20_PrepaidTravelCost-0.40.json.gz,0.430769231,0.854700855,0.572831424,0.455100857,0,0,0,0,0,0,0,0,210.2045543
BPIC20_PrepaidTravelCost-0.45.json.gz,0.448785136,1,0.619533048,0.528160119,0,0,0,0,0,0,0,0,219.0167904
BPIC20_RequestForPayment-0.05.json.gz,0.172218285,0.675,0.274421231,0.170576399,0,0,0,0,0,0,0,0,295.0111141
BPIC20_RequestForPayment-0.10.json.gz,0.295897781,0.662650602,0.409112041,0.242583902,0,0,0,0,0,0,0,0,300.4620903
BPIC20_RequestForPayment-0.15.json.gz,0.404919016,0.674325674,0.505997001,0.347542887,0,0,0,0,0,0,0,0,296.8210788
BPIC20_RequestForPayment-0.20.json.gz,0.471623156,0.621540763,0.536302033,0.379597062,0,0,0,0,0,0,0,0,293.0799294
BPIC20_RequestForPayment-0.25.json.gz,0.561213992,0.637266355,0.596827133,0.463802819,0,0,0,0,0,0,0,0,278.8923812
BPIC20_RequestForPayment-0.30.json.gz,0.609779031,0.649799599,0.629153529,0.507068525,0,0,0,0,0,0,0,0,304.655587
BPIC20_RequestForPayment-0.35.json.gz,0.680794702,0.630674847,0.65477707,0.570287551,0,0,0,0,0,0,0,0,281.351018
BPIC20_RequestForPayment-0.40.json.gz,0.674924925,0.631763879,0.652631579,0.602949632,0,0,0,0,0,0,0,0,273.8776152
BPIC20_RequestForPayment-0.45.json.gz,0.742541888,0.589361012,0.657142857,0.614833779,0,0,0,0,0,0,0,0,277.2127428
Billing-0.05.json.gz,0.255337691,0.195333333,0.221340888,0.086515826,0,0,0,0,0,0,0,0,1995.187774
Billing-0.10.json.gz,0.405990617,0.188410651,0.257378174,0.150697302,0,0,0,0,0,0,0,0,2059.345426
Billing-0.15.json.gz,0.225451967,0.478452445,0.306484924,0.21020051,0,0,0,0,0,0,0,0,1793.071314
Billing-0.20.json.gz,0.270137196,0.472649716,0.343787072,0.253145368,0,0,0,0,0,0,0,0,1771.635442
Billing-0.25.json.gz,0.329569161,0.478879736,0.390436535,0.311087645,0,0,0,0,0,0,0,0,1852.769268
Billing-0.30.json.gz,0.378201206,0.480377463,0.423209526,0.331241916,0,0,0,0,0,0,0,0,2021.086494
Billing-0.35.json.gz,0.420140792,0.471810651,0.44447913,0.37246025,0,0,0,0,0,0,0,0,1984.874979
Billing-0.40.json.gz,0.364726541,0.708044066,0.48144955,0.41702408,0,0,0,0,0,0,0,0,2065.856096
Billing-0.45.json.gz,0.417771497,0.736383283,0.533099983,0.455735825,0,0,0,0,0,0,0,0,2035.791245
BPIC15_1-0.05.json,0.058035714,0.955882353,0.109427609,0.06441638,0,0,0,0,0,0,0,0,17321.82279
BPIC15_1-0.10.json,0.058087578,0.955882353,0.109519798,0.065324989,0,0,0,0,0,0,0,0,17628.46827
BPIC15_1-0.15.json,0.058191585,0.955882353,0.109704641,0.068013056,0,0,0,0,0,0,0,0,17685.03281
BPIC15_1-0.20.json,0.058139535,0.955882353,0.109612142,0.067869941,0,0,0,0,0,0,0,0,17656.067
BPIC15_1-0.25.json,0.058139535,0.955882353,0.109612142,0.065418033,0,0,0,0,0,0,0,0,17661.822
BPIC15_1-0.30.json,0.058087578,0.955882353,0.109519798,0.065409272,0,0,0,0,0,0,0,0,17802.3075
BPIC15_1-0.35.json,0.058139535,0.955882353,0.109612142,0.065571387,0,0,0,0,0,0,0,0,18108.1336
BPIC15_1-0.40.json,0.058139535,0.955882353,0.109612142,0.064150565,0,0,0,0,0,0,0,0,18186.0801
BPIC15_1-0.45.json,0.058139535,0.955882353,0.109612142,0.065521109,0,0,0,0,0,0,0,0,17291.52
BPIC15_2-0.05.json,0.045941807,0.833333333,0.087082729,0.0428564,0,0,0,0,0,0,0,0,285.3396599
BPIC15_2-0.10.json,0.046082949,0.833333333,0.087336245,0.042812153,0,0,0,0,0,0,0,0,284.5285823
BPIC15_2-0.15.json,0.04587156,0.833333333,0.086956522,0.042859633,0,0,0,0,0,0,0,0,284.2314055
BPIC15_2-0.20.json,0.04601227,0.833333333,0.087209302,0.042841499,0,0,0,0,0,0,0,0,286.6302485
BPIC15_2-0.25.json,0.046153846,0.833333333,0.087463557,0.042900915,0,0,0,0,0,0,0,0,285.0323453
BPIC15_2-0.30.json,0.045941807,0.833333333,0.087082729,0.042890755,0,0,0,0,0,0,0,0,283.61971
BPIC15_2-0.35.json,0.04587156,0.833333333,0.086956522,0.042889298,0,0,0,0,0,0,0,0,284.8317003
BPIC15_2-0.40.json,0.045941807,0.833333333,0.087082729,0.042870331,0,0,0,0,0,0,0,0,282.8107774
BPIC15_2-0.45.json,0.045941807,0.833333333,0.087082729,0.042860572,0,0,0,0,0,0,0,0,285.824744
BPIC15_3-0.05.json,,,,,,,,,,,,,
BPIC15_3-0.10.json,,,,,,,,,,,,,
BPIC15_3-0.15.json,,,,,,,,,,,,,
BPIC15_3-0.20.json,,,,,,,,,,,,,
BPIC15_3-0.25.json,,,,,,,,,,,,,
BPIC15_3-0.30.json,,,,,,,,,,,,,
BPIC15_3-0.35.json,,,,,,,,,,,,,
BPIC15_3-0.40.json,,,,,,,,,,,,,
BPIC15_3-0.45.json,,,,,,,,,,,,,
BPIC15_4-0.05.json,0.055555556,0.74,0.103351955,0.057231663,0,0,0,0,0,0,0,0,258.5163343
BPIC15_4-0.10.json,0.055472264,0.74,0.10320781,0.057208701,0,0,0,0,0,0,0,0,258.8118291
BPIC15_4-0.15.json,0.055555556,0.74,0.103351955,0.05719859,0,0,0,0,0,0,0,0,257.8528011
BPIC15_4-0.20.json,0.055555556,0.74,0.103351955,0.057210958,0,0,0,0,0,0,0,0,257.7521925
BPIC15_4-0.25.json,0.055389222,0.74,0.103064067,0.057176869,0,0,0,0,0,0,0,0,258.1549101
BPIC15_4-0.30.json,0.055472264,0.74,0.10320781,0.057161194,0,0,0,0,0,0,0,0,258.890559
BPIC15_4-0.35.json,0.055472264,0.74,0.10320781,0.057136511,0,0,0,0,0,0,0,0,259.6366055
BPIC15_4-0.40.json,0.055389222,0.74,0.103064067,0.057174491,0,0,0,0,0,0,0,0,260.0101614
BPIC15_4-0.45.json,0.055472264,0.74,0.10320781,0.057193533,0,0,0,0,0,0,0,0,258.8988388
BPIC15_5-0.05.json,0.050785973,0.763636364,0.095238095,0.070926043,0,0,0,0,0,0,0,0,391.424324
BPIC15_5-0.10.json,0.050785973,0.763636364,0.095238095,0.070894871,0,0,0,0,0,0,0,0,390.8713784
BPIC15_5-0.15.json,0.05066345,0.763636364,0.095022624,0.070874503,0,0,0,0,0,0,0,0,389.0086451
BPIC15_5-0.20.json,0.050785973,0.763636364,0.095238095,0.070889319,0,0,0,0,0,0,0,0,387.5966501
BPIC15_5-0.25.json,0.050785973,0.763636364,0.095238095,0.070892928,0,0,0,0,0,0,0,0,388.3084445
BPIC15_5-0.30.json,0.050724638,0.763636364,0.095130238,0.072644013,0,0,0,0,0,0,0,0,385.4769881
BPIC15_5-0.35.json,0.050785973,0.763636364,0.095238095,0.070881511,0,0,0,0,0,0,0,0,388.319953
BPIC15_5-0.40.json,0.050724638,0.763636364,0.095130238,0.070748331,0,0,0,0,0,0,0,0,387.2909214
BPIC15_5-0.45.json,0.050785973,0.763636364,0.095238095,0.070825524,0,0,0,0,0,0,0,0,389.6891603
