index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC20_PermitLog-0.25.json.gz,0.5647249190938511,0.7995418098510882,0.6619250829777146,0.5477859274624062,0,0,0,0,0,0,0,0,8.17516541481018
BPIC20_PermitLog-0.30.json.gz,0.6002091321017776,0.8153409090909091,0.6914274242120056,0.597923958519563,0,0,0,0,0,0,0,0,8.064549684524536
BPIC20_PermitLog-0.35.json.gz,0.6498884995221408,0.8176352705410822,0.724174653887114,0.6490829068123093,0,0,0,0,0,0,0,0,8.554133176803589
BPIC20_PermitLog-0.40.json.gz,0.659103486441616,0.8534575420996059,0.7437939110070259,0.6822862227505674,0,0,0,0,0,0,0,0,8.272315979003906
BPIC20_PermitLog-0.45.json.gz,0.7016940179989413,0.8445364765848996,0.7665172762758421,0.7155495323005241,0,0,0,0,0,0,0,0,8.965034484863281
BPIC20_PrepaidTravelCost-0.05.json.gz,0.4340659340659341,0.79,0.5602836879432624,0.3707636394294778,0,0,0,0,0,0,0,0,1.2606308460235596
BPIC20_PrepaidTravelCost-0.10.json.gz,0.5863453815261044,0.7156862745098039,0.6445916114790288,0.5145323623709652,0,0,0,0,0,0,0,0,1.2666497230529783
BPIC20_PrepaidTravelCost-0.15.json.gz,0.6801346801346801,0.6870748299319728,0.6835871404399324,0.5953924741500634,0,0,0,0,0,0,0,0,1.3394708633422852
BPIC20_PrepaidTravelCost-0.20.json.gz,0.6563706563706564,0.8133971291866029,0.7264957264957265,0.6808447820237489,0,0,0,0,0,0,0,0,1.4718339443206787
BPIC20_PrepaidTravelCost-0.25.json.gz,0.7067545304777595,0.8187022900763359,0.7586206896551724,0.6962214061130894,0,0,0,0,0,0,0,0,1.513949632644653
BPIC20_PrepaidTravelCost-0.30.json.gz,0.713490959666203,0.8314424635332253,0.7679640718562875,0.7391887895283109,0,0,0,0,0,0,0,0,1.610694169998169
BPIC20_PrepaidTravelCost-0.35.json.gz,0.7484276729559748,0.8206896551724138,0.7828947368421052,0.7643471741920213,0,0,0,0,0,0,0,0,1.6504919528961182
BPIC20_PrepaidTravelCost-0.40.json.gz,0.7637362637362637,0.8485958485958486,0.803932909196067,0.77929907544407,0,0,0,0,0,0,0,0,1.7194373607635498
BPIC20_PrepaidTravelCost-0.45.json.gz,0.7976653696498055,0.8704883227176221,0.8324873096446701,0.8260434385547973,0,0,0,0,0,0,0,0,1.711392164230347
BPIC20_RequestForPayment-0.05.json.gz,0.7154046997389034,0.7611111111111111,0.7375504710632571,0.626754092043574,0,0,0,0,0,0,0,0,2.656896114349365
BPIC20_RequestForPayment-0.10.json.gz,0.7700617283950617,0.7515060240963856,0.7606707317073171,0.6939394441828435,0,0,0,0,0,0,0,0,2.926131010055542
BPIC20_RequestForPayment-0.15.json.gz,0.7364055299539171,0.7982017982017982,0.7660594439117928,0.7302864862786623,0,0,0,0,0,0,0,0,3.174720048904419
BPIC20_RequestForPayment-0.20.json.gz,0.7491337491337491,0.8085265519820494,0.7776978417266187,0.741523593245799,0,0,0,0,0,0,0,0,3.229367971420288
BPIC20_RequestForPayment-0.25.json.gz,0.7982905982905983,0.8183411214953271,0.8081915200461494,0.768425061662506,0,0,0,0,0,0,0,0,3.435408115386963
BPIC20_RequestForPayment-0.30.json.gz,0.8080313418217434,0.8266533066132264,0.8172362555720654,0.7957787384820818,0,0,0,0,0,0,0,0,3.596386909484864
BPIC20_RequestForPayment-0.35.json.gz,0.819652244237768,0.8290388548057259,0.824318828792192,0.811176406391547,0,0,0,0,0,0,0,0,3.520624876022339
BPIC20_RequestForPayment-0.40.json.gz,0.8494623655913979,0.8327477160927618,0.8410220014194465,0.8378965297571387,0,0,0,0,0,0,0,0,3.626643419265747
BPIC20_RequestForPayment-0.45.json.gz,0.8753415300546448,0.8313331170937399,0.852769921810015,0.8600828282933061,0,0,0,0,0,0,0,0,3.625377178192138
Billing-0.05.json.gz,0.4883464855936869,0.887,0.6298970292342289,0.4703818964974212,0,0,0,0,0,0,0,0,49.572853565216064
Billing-0.10.json.gz,0.5648884578079535,0.9753810082063306,0.7154351698298631,0.583431242356606,0,0,0,0,0,0,0,0,54.86237907409668
Billing-0.15.json.gz,0.6336872940314903,0.9299301450832884,0.7537456445993032,0.6526589829491425,0,0,0,0,0,0,0,0,54.810744285583496
Billing-0.20.json.gz,0.6395217685540266,0.9484777517564404,0.7639450282942603,0.6904153164687516,0,0,0,0,0,0,0,0,53.482856035232544
Billing-0.25.json.gz,0.695572401139491,0.949324546952224,0.8028757732820598,0.7214264000147461,0,0,0,0,0,0,0,0,54.82937407493591
Billing-0.30.json.gz,0.719726404403432,0.9871218429086872,0.8324789925801092,0.7511296090528515,0,0,0,0,0,0,0,0,62.05738687515259
Billing-0.35.json.gz,0.7729464871329912,0.9483550295857988,0.8517132896862513,0.7720470227099978,0,0,0,0,0,0,0,0,64.93929719924927
Billing-0.40.json.gz,0.7890678546949965,0.9571814591561006,0.8650324034939418,0.7918464688287035,0,0,0,0,0,0,0,0,60.8450140953064
