index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC15_1-0.40.json.gz,0.4194092827004219,0.997991967871486,0.5906120023767082,0.4306087516752478,0.0466898954703832,0.1345381526104417,0.0693222969477496,0.0307135181278809,0.0481586402266288,0.0397505845674201,0.0435525192143467,0.0137942815618907,239.51362085342407
BPIC15_1-0.45.json.gz,0.4841402337228714,1.0,0.6524184476940382,0.5377998360397331,0.0608407079646017,0.0475367329299913,0.0533721494420184,0.0280643582117009,0.0133400988640455,0.5224358974358975,0.0260158968302103,0.0119701905528998,220.8774073123932
BPIC15_2-0.05.json.gz,0.1578947368421052,0.0833333333333333,0.1090909090909091,0.0494611969560325,0.0015506465003101,0.9848484848484848,0.0030964176829268,0.0011111316305116,0.000864057947035,0.912621359223301,0.0017264812842082,0.0006013879375917,235.8499767780304
BPIC15_2-0.10.json.gz,0.1234567901234567,0.4938271604938271,0.1975308641975308,0.1185631793866082,0.0581395348837209,0.0318471337579617,0.0411522633744856,0.0073537315892242,0.0625,0.0181818181818181,0.028169014084507,0.0033921217222517,249.29439306259155
BPIC15_2-0.15.json.gz,0.1572237960339943,0.9098360655737704,0.2681159420289855,0.1825494856032063,0.0186046511627906,0.0161943319838056,0.0173160173160173,0.0052314646496007,0.0053191489361702,0.0059880239520958,0.0056338028169014,0.0019205935633808,248.85870242118835
BPIC15_2-0.20.json.gz,0.1927409261576971,0.9808917197452228,0.3221757322175732,0.2057321327839611,0.012396694214876,0.0584415584415584,0.0204545454545454,0.0067968286908279,0.0114503816793893,0.0231958762886597,0.0153321976149914,0.00254344275056,228.19512176513672
BPIC15_2-0.25.json.gz,0.2714113389626055,1.0,0.4269449715370019,0.258842532016596,0.0113421550094517,0.0974477958236658,0.0203193033381712,0.0086648124725128,0.0089795918367346,0.0192307692307692,0.0122426265998887,0.0035343870593805,240.783166885376
BPIC15_2-0.30.json.gz,0.3269230769230769,1.0,0.4927536231884058,0.355033198600466,0.1318681318681318,0.0225988700564971,0.0385852090032154,0.0143453357360113,0.1219512195121951,0.0131578947368421,0.0237529691211401,0.006751162064945,246.64426612854004
BPIC15_2-0.35.json.gz,0.3161057692307692,1.0,0.480365296803653,0.3316204971677133,0.0214652356509566,0.0850277264325323,0.0342771982116244,0.0127125249367438,0.0093414292386735,0.0282485875706214,0.014040014040014,0.0043971199225395,247.39568972587583
BPIC15_2-0.40.json.gz,0.4090305444887118,0.9390243902439024,0.5698427382053654,0.420561862398157,0.0153061224489795,0.8630769230769231,0.0300788161492681,0.0155195124377277,0.0234604105571847,0.0184119677790563,0.0206318504190844,0.0064310958708593,229.55053973197937
BPIC15_2-0.45.json.gz,0.4788391777509069,0.9974811083123426,0.6470588235294118,0.5429250153076628,0.0395869191049913,0.0869017632241813,0.0543949546708711,0.0200328495739324,0.0260416666666666,0.0366636113657195,0.030452988199467,0.0075909187193437,251.05368638038635
BPIC15_3-0.05.json.gz,0.082815734989648,0.4819277108433735,0.1413427561837456,0.0847927828969678,0.0092470277410832,0.0454545454545454,0.0153677277716794,0.0033900314481337,0.0124481327800829,0.0120481927710843,0.0122448979591836,0.0014999004171349,527.0142996311188
BPIC15_3-0.10.json.gz,0.1502463054187192,0.4326241134751773,0.223034734917733,0.1283050685291509,0.0171052631578947,0.1368421052631579,0.0304093567251462,0.0097538508687307,0.0131221719457013,0.0714285714285714,0.0221712538226299,0.004802388962176,558.0762565135956
BPIC15_3-0.15.json.gz,0.1811764705882353,0.6936936936936937,0.2873134328358209,0.1860540352238496,0.0154547757790727,0.1383219954648526,0.027803099361896,0.0135130235002842,0.0079772850189291,0.375796178343949,0.0156229312855818,0.0082381639942953,521.5506963729858
