index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC17_offer_log-0.35.json.gz,0.3519944179555762,1.0,0.5207039515560219,0.3462460418288184,0,0,0,0,0,0,0,0,866.197413444519
BPIC17_offer_log-0.40.json.gz,0.3967899511514305,1.0,0.5681454836131095,0.3962065844061075,0,0,0,0,0,0,0,0,839.1135361194611
BPIC17_offer_log-0.45.json.gz,0.4515153629660642,1.0,0.6221296370483135,0.4508180545887263,0,0,0,0,0,0,0,0,828.8766355514526
BPIC20_DomesticDeclarations-0.05.json.gz,0.0501143292682926,1.0,0.0954454726909816,0.0493022542158683,0,0,0,0,0,0,0,0,215.3716049194336
BPIC20_DomesticDeclarations-0.10.json.gz,0.1032904148783977,0.9990774907749076,0.1872244792116864,0.0930022579058064,0,0,0,0,0,0,0,0,210.16549134254456
BPIC20_DomesticDeclarations-0.15.json.gz,0.1560594512195122,1.0,0.269985165650239,0.151379248907473,0,0,0,0,0,0,0,0,220.20636892318728
BPIC20_DomesticDeclarations-0.20.json.gz,0.1919374821309444,1.0,0.3220596465979051,0.1775695844274521,0,0,0,0,0,0,0,0,226.85174036026
BPIC20_DomesticDeclarations-0.25.json.gz,0.24345175731022,1.0,0.391574109536576,0.2285807273428678,0,0,0,0,0,0,0,0,212.8416669368744
BPIC20_DomesticDeclarations-0.30.json.gz,0.3034285714285714,1.0,0.4655852696185883,0.2873129031887074,0,0,0,0,0,0,0,0,247.3165302276612
BPIC20_DomesticDeclarations-0.35.json.gz,0.3456919557758292,0.99944888399008,0.5137029955385596,0.3309577059018377,0,0,0,0,0,0,0,0,217.3742971420288
BPIC20_DomesticDeclarations-0.40.json.gz,0.3914824695121951,0.9997566909975668,0.5626454881555525,0.3742709682167862,0,0,0,0,0,0,0,0,205.7974309921265
BPIC20_DomesticDeclarations-0.45.json.gz,0.4400952380952381,1.0,0.6112029627670128,0.413735904130155,0,0,0,0,0,0,0,0,216.2365155220032
BPIC20_InternationalDeclarations-0.05.json.gz,0.0515656909462219,0.9209726443768996,0.0976631748589846,0.0489727189119976,0,0,0,0,0,0,0,0,177.20929312705994
BPIC20_InternationalDeclarations-0.10.json.gz,0.1025959894295041,0.9984871406959152,0.1860727375246687,0.096113355798689,0,0,0,0,0,0,0,0,190.59469413757324
BPIC20_InternationalDeclarations-0.15.json.gz,0.1527820951196767,0.9989837398373984,0.2650310056619034,0.1404133908667701,0,0,0,0,0,0,0,0,194.9630851745605
BPIC20_InternationalDeclarations-0.20.json.gz,0.2063217487026262,0.9924357034795764,0.3416221846113788,0.1919230203259015,0,0,0,0,0,0,0,0,193.0919361114502
BPIC20_InternationalDeclarations-0.25.json.gz,0.2403040645361464,1.0,0.3874921826141338,0.2198750454880473,0,0,0,0,0,0,0,0,518.1349210739136
BPIC20_InternationalDeclarations-0.30.json.gz,0.3049007444168734,1.0,0.4673163774661278,0.288728786485152,0,0,0,0,0,0,0,0,334.12039279937744
BPIC20_InternationalDeclarations-0.35.json.gz,0.3502947564381011,1.0,0.5188419117647058,0.3380121126360587,0,0,0,0,0,0,0,0,229.3456633090973
BPIC20_InternationalDeclarations-0.40.json.gz,0.4071029776674938,1.0,0.5786399206436681,0.3979745723165987,0,0,0,0,0,0,0,0,198.52186942100525
BPIC20_InternationalDeclarations-0.45.json.gz,0.4630893300248139,1.0,0.6330294678821285,0.4514426348026854,0,0,0,0,0,0,0,0,213.4211082458496
BPIC20_PermitLog-0.05.json.gz,0.0486870120652945,1.0,0.0928532755820249,0.0454132268661045,0,0,0,0,0,0,0,0,851.3788704872131
BPIC20_PermitLog-0.10.json.gz,0.100934314835787,1.0,0.1833611932621833,0.0946570688161665,0,0,0,0,0,0,0,0,871.7494549751282
BPIC20_PermitLog-0.15.json.gz,0.1449712643678161,0.9901864573110892,0.2529138989848352,0.1314737296135361,0,0,0,0,0,0,0,0,909.8752977848052
BPIC20_PermitLog-0.20.json.gz,0.1986126840317101,1.0,0.3314042754222274,0.1836002267320173,0,0,0,0,0,0,0,0,861.655882358551
BPIC20_PermitLog-0.25.json.gz,0.2474826265777903,0.9994272623138604,0.3967261566443106,0.2243295501174358,0,0,0,0,0,0,0,0,657.853346824646
BPIC20_PermitLog-0.30.json.gz,0.2991077751026766,1.0,0.4604818489043933,0.2799731792345485,0,0,0,0,0,0,0,0,670.4220678806305
BPIC20_PermitLog-0.35.json.gz,0.3531993204983013,1.0,0.5220211319175646,0.328842897545998,0,0,0,0,0,0,0,0,735.3384861946106
BPIC20_PermitLog-0.40.json.gz,0.3950460014154281,1.0,0.5663555194805194,0.3747054295129936,0,0,0,0,0,0,0,0,608.4430861473083
